Unnamed: 0,product_name,link, product_images,price,details,category,subcategory,id,Product_Name,Link,Product_Image,Price,Details
0,LONDON EDT 100ML / 3.38 oz,https://www.zara.com/in/en/london-edt-100ml---3-38-oz-p20210662.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/662/999/2/w/448/0210662999_6_1_1.jpg?ts=1683624819139': 'Image 0 of LONDON EDT 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/662/999/2/w/448/0210662999_6_2_1.jpg?ts=1683624819321': 'Image 1 of LONDON EDT 100ML / 3.38\xa0oz from Zara'}]","₹ 1,290.00","ZARA LONDON SAVILE ROW MAYFAIR EAU DE TOILETTE 100ML / 3.38 oz (3.38 FL.OZ). Woody floral eau de toilette. The scent reveals notes of mint, sandalwood and iris. It´s a masculine, intense and long-lasting fragrance.View more",Men,PERFUMES,1,,,,,
1,SEOUL 100ML,https://www.zara.com/in/en/seoul-100ml-p20210026.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/026/999/2/w/448/0210026999_6_2_1.jpg?ts=1672907451459': 'Image 0 of SEOUL 100ML from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/026/999/2/w/448/0210026999_6_1_1.jpg?ts=1672907451658': 'Image 1 of SEOUL 100ML from Zara'}]",₹ 990.00,"ZARA SEOUL 532-8 SINSA DONG GANGNAM-GU EDT 100ML (3.4 FL. OZ). Aromatic eau de toilette. The scent reveals notes of hazelnut, pepper and amber. It’s a modern, sporty and luminous fragrance.",Men,PERFUMES,2,,,,,
2,LISBOA 100 ML,https://www.zara.com/in/en/lisboa-100-ml-p20210027.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/027/999/2/w/448/0210027999_6_1_1.jpg?ts=1674474791145': 'Image 0 of LISBOA 100 ML from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/027/999/2/w/448/0210027999_6_2_1.jpg?ts=1674474791170': 'Image 1 of LISBOA 100 ML from Zara'}]",₹ 990.00,"ZARA LISBOA COLOMBO AVENIDA DO COLEGIO MILITAR EDT 100 ML (3.4 FL. OZ). Citrus eau de toilette. The scent reveals hints of lemon, musk and green notes. It’s a fresh, comfortable and sporty fragrance.View more",Men,PERFUMES,3,,,,,
3,SEOUL 100 ML + LISBOA 100 ML,https://www.zara.com/in/en/seoul-100-ml-lisboa-100-ml-p20210028.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/028/999/2/w/448/0210028999_6_2_1.jpg?ts=1672907450133': 'Image 0 of SEOUL 100 ML + LISBOA 100 ML from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/028/999/2/w/448/0210028999_6_1_1.jpg?ts=1672907451787': 'Image 1 of SEOUL 100 ML + LISBOA 100 ML from Zara'}]","₹ 1,590.00","ZARA SEOUL 532-8 SINSA DONG + LISBOA COLOMBO AVENIDA DO COLEGIO (3.4 FL. OZ). Eau de toilette duo set. The scent reveals hints of hazelnut, pepper and amber (I) + lemon, green notes and musk (II).View more",Men,PERFUMES,4,,,,,
4,SEOUL + SEOUL SUMMER 100ML / 3.38 oz,https://www.zara.com/in/en/seoul-seoul-summer-100ml---3-38-oz-p20210052.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/052/999/2/w/448/0210052999_6_1_1.jpg?ts=1672907450195': 'Image 0 of SEOUL + SEOUL SUMMER 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/052/999/2/w/448/0210052999_6_2_1.jpg?ts=1672907451357': 'Image 1 of SEOUL + SEOUL SUMMER 100ML / 3.38\xa0oz from Zara'}]","₹ 1,790.00","ZARA SEOUL 532-8 SINSA DONG GANGNAM-GU EDT 100ML + ZARA SEOUL 532-8 SINSA DONG GANGNAM-GU SUMMER EDT 100ML 2X (3.38 FL. OZ). Eau de toilette duo set. The fragrance pyramid includes notes of pepper, ylang-ylang and dry amber (I) + apple, orange blossom and amber (II).View more",Men,PERFUMES,5,,,,,
5,30ML / 1.01 oz SEOUL,https://www.zara.com/in/en/30ml---1-01-oz-seoul-p20210505.html,"[{'https://static.zara.net/photos///2023/I/2/2/p/0210/505/999/2/w/448/0210505999_6_1_1.jpg?ts=1691998055867': 'Image 0 of 30ML / 1.01\xa0oz SEOUL from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/505/999/2/w/448/0210505999_6_2_1.jpg?ts=1664872373767': 'Image 1 of 30ML / 1.01\xa0oz SEOUL from Zara'}]",₹ 690.00,"30ML (1.01 FL. OZ). ZARA MAN SEOUL 532-8 SINSA DONG GANGNAM-GU Aromatic eau de toilette. The fragrance pyramid reveals notes of pepper, ylang-ylang and dry amber. It’s a modern, sporty and luminous fragrance.View more",Men,PERFUMES,6,,,,,
6,SILVER 100ML / 3.38 oz,https://www.zara.com/in/en/silver-100ml---3-38-oz-p20210005.html,"[{'https://static.zara.net/photos///2023/I/2/1/p/0210/005/999/3/w/448/0210005999_1_1_1.jpg?ts=1689067696338': 'Image 0 of SILVER 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/1/p/0210/005/999/2/w/448/0210005999_6_1_1.jpg?ts=1664878529925': 'Image 1 of SILVER 100ML / 3.38\xa0oz from Zara'}]",₹ 990.00,"ZARA MAN SILVER EDT 100ML (3.38 FL. OZ). Aromatic eau de toilette. The fragrance pyramid reveals notes of lemon, jasmine and patchouli. It’s a fresh, modern and luminous fragrance.View more",Men,PERFUMES,7,,,,,
7,BLUE SPIRIT 100ML / 3.38 oz,https://www.zara.com/in/en/blue-spirit-100ml---3-38-oz-p20210010.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/010/999/2/w/448/0210010999_6_2_1.jpg?ts=1672907450108': 'Image 0 of BLUE SPIRIT 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/010/999/2/w/448/0210010999_6_1_1.jpg?ts=1672907450163': 'Image 1 of BLUE SPIRIT 100ML / 3.38\xa0oz from Zara'}]",₹ 990.00,"ZARA MAN BLUE SPIRIT EDT 100ML (3.38 FL. OZ). Aromatic eau de cologne. The fragrance pyramid reveals notes of tangerine, ylang-ylang and amber. It’s a modern, nocturnal and warm fragrance.View more",Men,PERFUMES,8,,,,,
8,GREEN SAVAGE 100ML / 3.38 oz,https://www.zara.com/in/en/green-savage-100ml---3-38-oz-p20210646.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/646/999/2/w/448/0210646999_6_1_1.jpg?ts=1672848694517': 'Image 0 of GREEN SAVAGE 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/646/999/2/w/448/0210646999_6_2_1.jpg?ts=1672848694602': 'Image 1 of GREEN SAVAGE 100ML / 3.38\xa0oz from Zara'}]","₹ 1,290.00","ZARA MAN GREEN SAVAGE EDT 100ML (3,38 FL. OZ).Hesperidic amber eau de toilette. The fragrance pyramid reveals fruity top notes such as bergamot, mandarin and grapefruit, with ginger. Accompanied by notes of lavender, apple, sage and tonka bean. The background reveals incense and amber notes wrapped in cedar wood and musk. It is a fresh, luminous and captivating fragrance.View more",Men,PERFUMES,9,,,,,
9,UOMO 100ML / 3.38 oz,https://www.zara.com/in/en/uomo-100ml---3-38-oz-p20210007.html,"[{'https://static.zara.net/photos///2022/I/2/1/p/0210/007/999/2/w/448/0210007999_6_1_1.jpg?ts=1664878488011': 'Image 0 of UOMO 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/1/p/0210/007/999/2/w/448/0210007999_6_2_1.jpg?ts=1664878488635': 'Image 1 of UOMO 100ML / 3.38\xa0oz from Zara'}]",₹ 990.00,"ZARA MAN UOMO EDT 100ML (3.38 FL. OZ). Oriental eau de toilette. The fragrance pyramid reveals notes of bergamot, nutmeg and amber. It’s a warm, comfortable and nocturnal fragrance.View more",Men,PERFUMES,10,,,,,
12,GREEN SAVAGE + BLUE SPIRIT EDT 100 ML / 3.38 oz,https://www.zara.com/in/en/green-savage-blue-spirit-edt-100-ml---3-38-oz-p20210694.html,"[{'https://static.zara.net/photos///2023/I/2/2/p/0210/694/999/2/w/448/0210694999_6_1_1.jpg?ts=1689841817525': 'Image 0 of GREEN SAVAGE + BLUE SPIRIT EDT 100 ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/I/2/2/p/0210/694/999/2/w/448/0210694999_6_2_1.jpg?ts=1689841819970': 'Image 1 of GREEN SAVAGE + BLUE SPIRIT EDT 100 ML / 3.38\xa0oz from Zara'}]","₹ 1,790.00","ZARA MAN GREEN SAVAGE + ZARA MAN BLUE SPIRIT EAU DE TOILETTE 2X100 ML / 3.38 oz (3.38 FL.OZ). GREEN SAVAGE: Ambery hesperidin eau de toilette. The fragrance pyramid reveals fruity top notes such as bergamot, mandarin and grapefruit, with ginger. Accompanied by notes of lavender, apple, sage and tonka bean. The background reveals incense and amber notes wrapped in cedar wood and musk. It is a fresh, luminous and captivating fragrance.BLUE SPIRIT: Aromatic eau de toilette. The fragrance pyramid reveals notes of tangerine, ylang-ylang and amber. It’s a modern, nocturnal and warm fragrance.View more",Men,PERFUMES,12,,,,,
13,SILVER + BLUE SPIRIT100ML / 3.38 oz,https://www.zara.com/in/en/silver-blue-spirit100ml---3-38-oz-p20210154.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/154/999/2/w/448/0210154999_6_2_1.jpg?ts=1672907452136': 'Image 0 of SILVER + BLUE SPIRIT100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/154/999/2/w/448/0210154999_6_1_1.jpg?ts=1672907451548': 'Image 1 of SILVER + BLUE SPIRIT100ML / 3.38\xa0oz from Zara'}]","₹ 1,590.00","ZARA MAN SILVER EDT 100ML + ZARA MAN BLUE SPIRIT EDT 100ML (3.38 FL. OZ). Eau de toilette duo set. The fragrance pyramid reveals notes of lemon, jasmine, patchouli (I) + tangerine, ylang-ylang and amber (II).View more",Men,PERFUMES,13,,,,,
20,#TOBACCO INTENSE DARK EXCLUSIVE + RICH WARM ADDICTIVE 100ML / 3.38 oz,https://www.zara.com/in/en/-tobacco-intense-dark-exclusive-rich-warm-addictive-100ml---3-38-oz-p20210474.html,"[{'https://static.zara.net/photos///2022/I/2/2/p/0210/474/999/2/w/448/0210474999_6_1_1.jpg?ts=1669129603985': 'Image 0 of #TOBACCO INTENSE DARK EXCLUSIVE + RICH WARM ADDICTIVE 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/474/999/2/w/448/0210474999_6_2_1.jpg?ts=1664871883682': 'Image 1 of #TOBACCO INTENSE DARK EXCLUSIVE + RICH WARM ADDICTIVE 100ML / 3.38\xa0oz from Zara'}]","₹ 1,790.00","ZARA #TOBACCO INTENSE DARK EXCLUSIVE + RICH WARM ADDICTIVE EDT 100ML (3.4 FL. OZ). Eau de toilette duo set. The scent reveals notes of (I) apple, black pepper and tonka bean + (II) rum, white peony and vanilla bourbon.View more",Men,PERFUMES,19,,,,,
21,NIGHT POUR HOMME II 100ML / 3.38 oz,https://www.zara.com/in/en/night-pour-homme-ii-100ml---3-38-oz-p20210547.html,"[{'https://static.zara.net/photos///2023/I/2/1/p/0210/547/999/2/w/448/0210547999_1_1_1.jpg?ts=1689067776388': 'Image 0 of NIGHT POUR HOMME II 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/1/p/0210/547/999/2/w/448/0210547999_6_1_1.jpg?ts=1664875245000': 'Image 1 of NIGHT POUR HOMME II 100ML / 3.38\xa0oz from Zara'}]","₹ 1,590.00","100ML / 3.38 oz (3.38 FL.OZ). ZARA NIGHT POUR HOMME II EDP Eau de parfum. The fragrance pyramid reveals notes of bergamot, lavender and amber. It’s a fresh, long-lasting and nocturnal fragrance.View more",Men,PERFUMES,20,,,,,
41,COLOURED ZIP-UP JACKET,https://www.zara.com/in/en/coloured-zip-up-jacket-p06917303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6917/303/500/2/w/448/6917303500_1_1_1.jpg?ts=1689928835048': 'Image 0 of COLOURED ZIP-UP JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6917/303/500/2/w/448/6917303500_2_1_1.jpg?ts=1689928835370': 'Image 1 of COLOURED ZIP-UP JACKET from Zara'}]","₹ 4,990.00",Collared jacket with long sleeves and buttoned cuffs. Patch pocket on the chest and inside pocket detail. Faded effect. Front zip fastening.,Men,JACKETS,71,,,,,
22,100ML / 3.38 oz NIGHT POUR HOMME II SPORT,https://www.zara.com/in/en/100ml---3-38-oz-night-pour-homme-ii-sport-p20210549.html,"[{'https://static.zara.net/photos///2022/I/2/2/p/0210/549/999/2/w/448/0210549999_6_1_1.jpg?ts=1664871864700': 'Image 0 of 100ML / 3.38\xa0oz NIGHT POUR HOMME II SPORT from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/549/999/2/w/448/0210549999_6_2_1.jpg?ts=1664871864724': 'Image 1 of 100ML / 3.38\xa0oz NIGHT POUR HOMME II SPORT from Zara'}]","₹ 1,290.00","100ML (3.4 FL. OZ). ZARA NIGHT POUR HOMME // II SPORT EDP Eau de parfum. The fragrance pyramid reveals notes of bergamot, lavender and cedar. It’s a fresh, sporty and comfortable fragrance.View more",Men,PERFUMES,21,,,,,
23,NIGHT POUR HOMME II + III 100ML / 3.38 oz,https://www.zara.com/in/en/night-pour-homme-ii-iii-100ml---3-38-oz-p20210624.html,"[{'https://static.zara.net/photos///2023/V/2/1/p/0210/624/999/2/w/448/0210624999_6_1_1.jpg?ts=1673365662617': 'Image 0 of NIGHT POUR HOMME II + III 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/V/2/1/p/0210/624/999/2/w/448/0210624999_6_2_1.jpg?ts=1674032199566': 'Image 1 of NIGHT POUR HOMME II + III 100ML / 3.38\xa0oz from Zara'}]","₹ 1,990.00","ZARA NIGHT POUR HOMME II + ZARA NIGHT POUR HOMME III EAU DE PARFUM 2X100ML (3.4 FL. OZ).A collection of fragrances to give the finishing touch to your outfit, whether elegant, sophisticated or bold. Providing a dark and intoxicating touch at night, and during the day unveiling lively and magnetic notes.NIGHT POUR HOMME II, a modern oriental fougère where seductive and warm spices are intermingled with notes of dry woods for an intoxicating trail. The fragrance pyramid reveals fruity notes of bergamot, grapefruit and lemon wrapped in cardamom, lavender and nutmeg. In the background we find musky and vanilla notes accompanied by cedar wood, amber and tonka bean. A provocative fragrance for the man who defends his carefree personality.NIGHT POUR HOMME III, a woody fragrance that reveals an elegant and fresh character with an iridescent floral explosion. The fragrance pyramid reveals fruity notes of bergamot and pear, wrapped in iris, osmanthus, coriander and pepper. In the background we find woody notes of sandalwood and cashmere accompanied by leather and vetiver notes. A unique, seductive and irresistible trail.View more",Men,PERFUMES,22,,,,,
24,NIGHT POUR HOMME II + NIGHT POUR HOMME II SPORT 100ML / 3.38 oz,https://www.zara.com/in/en/night-pour-homme-ii-night-pour-homme-ii-sport-100ml---3-38-oz-p20210550.html,"[{'https://static.zara.net/photos///2022/I/2/1/p/0210/550/999/2/w/448/0210550999_6_1_1.jpg?ts=1664883274293': 'Image 0 of NIGHT POUR HOMME II + NIGHT POUR HOMME II SPORT 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/550/999/2/w/448/0210550999_6_2_1.jpg?ts=1664871881141': 'Image 1 of NIGHT POUR HOMME II + NIGHT POUR HOMME II SPORT 100ML / 3.38\xa0oz from Zara'}]","₹ 1,990.00","ZARA NIGHT POUR HOMME II + NIGHT POUR HOMME II SPORT EDP 100ML / 3.38 oz 2 x (3.38 FL.OZ). Eau de parfum duo set. The fragrance pyramid reveals notes of bergamot, lavender and amber (I) + bergamot, lavender and cedar (II).View more",Men,PERFUMES,23,,,,,
25,BLACK TAG + BLACK TAG INTENSE 100 ML / 3.38 oz,https://www.zara.com/in/en/black-tag-black-tag-intense-100-ml---3-38-oz-p20210553.html,"[{'https://static.zara.net/photos///2022/I/2/1/p/0210/553/999/22/w/448/0210553999_6_1_1.jpg?ts=1666684607052': 'Image 0 of BLACK TAG + BLACK TAG INTENSE 100 ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/1/p/0210/553/999/22/w/448/0210553999_6_2_1.jpg?ts=1666684608154': 'Image 1 of BLACK TAG + BLACK TAG INTENSE 100 ML / 3.38\xa0oz from Zara'}]","₹ 2,590.00","ZARA BLACK TAG + BLACK TAG INTENSE EDP 100ML / 3.38 oz 2 x (3.38 FL.OZ). Eau de parfum duo set. The fragrance pyramid reveals notes of pepper, vanilla infusion and vetiver (I) + cardamom, apple and vetiver (II).View more",Men,PERFUMES,24,,,,,
27,VIBRANT LEATHER 60ML,https://www.zara.com/in/en/vibrant-leather-60ml-p20220023.html,"[{'https://static.zara.net/photos///2021/V/2/2/p/0220/023/999/2/w/448/0220023999_1_1_1.jpg?ts=1610529690487': 'Image 0 of VIBRANT LEATHER 60ML from Zara'}, {'https://static.zara.net/photos///2021/V/2/2/p/0220/023/999/2/w/448/0220023999_2_1_1.jpg?ts=1621337298785': 'Image 1 of VIBRANT LEATHER 60ML from Zara'}]","₹ 1,290.00","ZARA VIBRANT LEATHER EAU DE PARFUM 60 ML (2.03 FL. OZ). Woody eau de parfum. The scent reveals notes of bergamot, leather accord and bamboo. It’s a long-lasting, elegant and unique fragrance.View more",Men,PERFUMES,26,,,,,
28,VIBRANT LEATHER BOGOSS 100 ML / 3.38 oz,https://www.zara.com/in/en/vibrant-leather-bogoss-100-ml---3-38-oz-p20220106.html,"[{'https://static.zara.net/photos///2021/V/2/2/p/0220/106/999/2/w/448/0220106999_6_1_1.jpg?ts=1618476514574': 'Image 0 of VIBRANT LEATHER BOGOSS 100 ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2021/V/2/2/p/0220/106/999/2/w/448/0220106999_6_2_1.jpg?ts=1617197710046': 'Image 1 of VIBRANT LEATHER BOGOSS 100 ML / 3.38\xa0oz from Zara'}]","₹ 1,890.00","ZARA VIBRANT LEATHER BOGOSS EDP 100ML (3.4 FL. OZ). Woody fruity eau de parfum. The scent reveals notes of pineapple, lemon and cedar. MODERN NOTES IMMERSE US IN A TRENDY MOOD.View more",Men,PERFUMES,27,,,,,
29,BLUE SPIRIT + SILVER 80ML / 2.71 oz,https://www.zara.com/in/en/blue-spirit-silver-80ml---2-71-oz-p20210513.html,"[{'https://static.zara.net/photos///2022/I/2/1/p/0210/513/999/2/w/448/0210513999_6_1_1.jpg?ts=1664882898615': 'Image 0 of BLUE SPIRIT + SILVER 80ML / 2.71\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/513/999/2/w/448/0210513999_6_2_1.jpg?ts=1664872910156': 'Image 1 of BLUE SPIRIT + SILVER 80ML / 2.71\xa0oz from Zara'}]","₹ 1,790.00","ZARA MAN SILVER EDT 80ML + ZARA MAN BLUE SPIRIT EDT 80ML 2X (2,71 FL. OZ).Eau de toilette duo set. The fragrance pyramid reveals notes of lemon, jasmine, patchouli (I) + tangerine, ylang-ylang and amber (II).View more",Men,PERFUMES,28,,,,,
30,30ML / 1.01 oz BLUE SPIRIT,https://www.zara.com/in/en/30ml---1-01-oz-blue-spirit-p20210509.html,"[{'https://static.zara.net/photos///2022/I/2/1/p/0210/509/999/2/w/448/0210509999_15_1_1.jpg?ts=1664882970262': 'Image 0 of 30ML / 1.01\xa0oz BLUE SPIRIT from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/509/999/2/w/0/0210509999_15_2_1.jpg?ts=1664872910688': 'Image 1 of 30ML / 1.01\xa0oz BLUE SPIRIT from Zara'}]",₹ 690.00,"30ML (1.01 FL. OZ). ZARA MAN BLUE SPIRIT Aromatic eau de toilette. The fragrance pyramid reveals notes of tangerine, ylang-ylang and amber. It’s a modern, nocturnal and warm fragrance.View more",Men,PERFUMES,29,,,,,
31,100ML / 3.38 oz FOR HIM RED EDITION,https://www.zara.com/in/en/100ml---3-38-oz-for-him-red-edition-p20210479.html,"[{'https://static.zara.net/photos///2023/I/2/2/p/0210/479/999/2/w/448/0210479999_6_1_1.jpg?ts=1692197484567': 'Image 0 of 100ML / 3.38\xa0oz FOR HIM RED EDITION from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/479/999/2/w/448/0210479999_6_2_1.jpg?ts=1664872133553': 'Image 1 of 100ML / 3.38\xa0oz FOR HIM RED EDITION from Zara'}]","₹ 1,890.00","100ML (3.38 FL. OZ). ZARA FOR HIM RED EDITION EAU DE PARFUM Eau de parfum. The fragrance pyramid reveals notes of orange, amber and evernyl. A warm, elegant and luminous fragrance.View more",Men,PERFUMES,30,,,,,
32,FOR HIM 100 ML,https://www.zara.com/in/en/for-him-100-ml-p20210476.html,"[{'https://static.zara.net/photos///2022/I/2/2/p/0210/476/999/2/w/448/0210476999_6_1_1.jpg?ts=1664872131119': 'Image 0 of FOR HIM 100 ML from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/476/999/2/w/448/0210476999_6_2_1.jpg?ts=1664872130315': 'Image 1 of FOR HIM 100 ML from Zara'}]","₹ 1,890.00","100ML (3.38 FL. OZ). ZARA FOR HIM EAU DE TOILETTE Eau de toilette. The scent reveals notes of bergamot, cardamom and sandalwood. It's a warm, modern and intense fragrance.View more",Men,PERFUMES,31,,,,,
33,FOR HIM BLACK EDITION 100ML / 3.38 oz,https://www.zara.com/in/en/for-him-black-edition-100ml---3-38-oz-p20210477.html,"[{'https://static.zara.net/photos///2022/I/2/2/p/0210/477/999/2/w/448/0210477999_6_1_1.jpg?ts=1664872129716': 'Image 0 of FOR HIM BLACK EDITION 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/477/999/2/w/448/0210477999_6_2_1.jpg?ts=1664872133721': 'Image 1 of FOR HIM BLACK EDITION 100ML / 3.38\xa0oz from Zara'}]","₹ 1,890.00","100ML (3.38 FL. OZ). ZARA FOR HIM BLACK EDITION EAU DE TOILETTE Eau de toilette. The scent reveals notes of nutmeg, orange blossom and cedar. It’s a warm, long-lasting and comfortable fragrance.View more",Men,PERFUMES,32,,,,,
34,MIDNIGHT HOUR EDT 100ML / 3.38 oz,https://www.zara.com/in/en/midnight-hour-edt-100ml---3-38-oz-p20210660.html,"[{'https://static.zara.net/photos///2023/V/2/2/p/0210/660/999/2/w/448/0210660999_6_1_1.jpg?ts=1683624818807': 'Image 0 of MIDNIGHT HOUR EDT 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/V/2/2/p/0210/660/999/2/w/448/0210660999_6_2_1.jpg?ts=1683624818777': 'Image 1 of MIDNIGHT HOUR EDT 100ML / 3.38\xa0oz from Zara'}]","₹ 1,290.00","ZARA MIDNIGHT HOUR EAU DE TOILETTE 100ML / 3.38 oz (3.38 FL.OZ). Spicy woody eau de toilette. The fragrance pyramid reveals notes of pineapple, rum and incense. It’s a masculine, citrus and nocturnal fragrance.View more",Men,PERFUMES,33,,,,,
35,800 BLACK 100 ML / 3.38 oz,https://www.zara.com/in/en/800-black-100-ml---3-38-oz-p20210651.html,"[{'https://static.zara.net/photos///2023/V/2/1/p/0210/651/999/2/w/448/0210651999_6_1_1.jpg?ts=1681292686149': 'Image 0 of 800 BLACK 100 ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2023/V/2/1/p/0210/651/999/2/w/448/0210651999_6_2_1.jpg?ts=1680256838379': 'Image 1 of 800 BLACK 100 ML / 3.38\xa0oz from Zara'}]","₹ 1,290.00","ZARA MAN 800 BLACK EAU DE TOILETTE 100 ML (3.38 FL. OZ)Woody citrus eau de toilette. The fragrance pyramid reveals notes of yuzu, saffron and tonka bean. It is a nocturnal, powerful and intense fragrance.View more",Men,PERFUMES,34,,,,,
36,VIBRANT LEATHER 100 ML / 3.38 oz,https://www.zara.com/in/en/vibrant-leather-100-ml---3-38-oz-p20210581.html,"[{'https://static.zara.net/photos///2023/I/2/1/p/0210/581/999/3/w/448/0210581999_1_1_1.jpg?ts=1689067636982': 'Image 0 of VIBRANT LEATHER 100 ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/581/999/2/w/448/0210581999_6_1_1.jpg?ts=1663836764574': 'Image 1 of VIBRANT LEATHER 100 ML / 3.38\xa0oz from Zara'}]","₹ 2,590.00","ZARA VIBRANT LEATHER EDP 100ML (3.4 FL. OZ). ALWAYS STRIVING TO MAKE SOMETHING NEW AND DIFFERENT""Vibrant Leather is the balance between the pacific and romantic side of woody notes and the vitality and intensity of leather."" Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot and lemon, bamboo, leather, patchouli and papyrus.View more",Men,PERFUMES,35,,,,,
39,OUD VIBRANT LEATHER 100ML / 3.38 oz,https://www.zara.com/in/en/oud-vibrant-leather-100ml---3-38-oz-p20210582.html,"[{'https://static.zara.net/photos///2022/I/2/2/p/0210/582/999/2/w/448/0210582999_6_1_1.jpg?ts=1663836767139': 'Image 0 of OUD VIBRANT LEATHER 100ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/582/999/2/w/448/0210582999_6_2_1.jpg?ts=1663836768049': 'Image 1 of OUD VIBRANT LEATHER 100ML / 3.38\xa0oz from Zara'}]","₹ 2,590.00","ZARA OUD VIBRANT LEATHER EDP 100ML (3.4 FL. OZ).A HYPNOTIC LEATHER BLENDED WITH A WARM AND DARK BASE OF AMBERY NOTES AND OUD SCENT“Vibrant Leather Oud is pure harmony between the tenderness of oriental notes and the intoxicating sensuality of agar wood notes.” Jérôme Epinette, perfumer of Vibrant Leather.Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot, kumquat and apple, incense, geranium, violet, patchouli, oak and oud.View more",Men,PERFUMES,36,,,,,
40,INTENSE VIBRANT LEATHER 100 ML / 3.38 oz,https://www.zara.com/in/en/intense-vibrant-leather-100-ml---3-38-oz-p20210583.html,"[{'https://static.zara.net/photos///2022/I/2/2/p/0210/583/999/2/w/448/0210583999_6_1_1.jpg?ts=1663836781282': 'Image 0 of INTENSE VIBRANT LEATHER 100 ML / 3.38\xa0oz from Zara'}, {'https://static.zara.net/photos///2022/I/2/2/p/0210/583/999/2/w/448/0210583999_6_2_1.jpg?ts=1663836784222': 'Image 1 of INTENSE VIBRANT LEATHER 100 ML / 3.38\xa0oz from Zara'}]","₹ 2,590.00","ZARA INTENSE VIBRANT LEATHER EDP 100ML (3.4 FL. OZ). A RICH SCENT WITH INTENSITY ACCORDS“Vibrant Leather Intense is the perfect combination between the unique and fruity notes of bamboo and the sensuality of papyrus and sandalwood.” Jérôme Epinette, perfumer of Vibrant Leather. Woody eau de parfum. The fragrance pyramid reveals citrus notes of bergamot and lemon, black pepper, Schinus Molle, elemi, geranium and bamboo. In the background we find notes of leather, tobacco, patchouli and oud.View more",Men,PERFUMES,37,,,,,
